,Unnamed: 0,Unnamed: 0.1,url,emotion,headline,source,yr,sentiment,rel,time
9622,3240,1340781,https://www.wsj.com/articles/asia-pacific-stock-markets-australian-shares-rebound-1442885059?tesla=y,fear,Asian ... 2015,wsj,2015,-1,1,
9623,2644,1306251,https://www.wsj.com/articles/adm-profit-tops-views-but-revenue-falls-well-short-1422966288?tesla=y,neutral,ADM ... Business,wsj,2015,0,1,
9624,2974,1326361,https://www.wsj.com/articles/asian-morning-briefing-stocks-bonds-buoyed-by-fed-1434576668?tesla=y,neutral,Asian ... Fed,wsj,2015,0,1,
9625,2561,1302565,https://www.wsj.com/articles/wolverine-worldwide-warns-investments-to-hurt-earnings-1421102410?tesla=y,sadness,Wolverine ... Earnings,wsj,2015,-1,1,
9626,3364,1346809,https://www.wsj.com/articles/gold-lower-on-fed-rate-rise-expectations-1446555261?tesla=y,neutral,Gold ... Data,wsj,2015,0,1,
9627,2607,1304278,https://www.wsj.com/articles/oil-prices-tad-lower-as-markets-brace-for-ecb-decision-1421904042?tesla=y,neutral,Oil ... Grow,wsj,2015,0,1,
9628,3112,1334058,https://www.wsj.com/articles/alibabas-earnings-to-shed-light-on-chinas-consumer-growth-1439026381?tesla=y,neutral,Alibaba’s ... Growth,wsj,2015,0,1,
9629,3197,1338181,https://www.wsj.com/articles/u-k-s-financial-conduct-authority-warns-commodity-firms-over-market-abuse-1441382146?tesla=y,fear,U.K.’s ... Abuse,wsj,2015,-1,1,
9630,2845,1319203,https://www.wsj.com/articles/mayweather-vs-pacquiao-vs-ridiculous-vs-sublime-1430681551?tesla=y,joy,Mayweather ... Sublime,wsj,2015,1,1,
9631,2933,1323947,https://www.wsj.com/articles/wendys-details-1-4-billion-buyback-boosts-earnings-target-1433334810?tesla=y,neutral,Wendy’s ... Target,wsj,2015,0,1,
9632,3178,1337074,https://www.wsj.com/articles/gold-prices-higher-but-fed-rate-increase-prospects-cap-gains-1440769009?tesla=y,neutral,Gold ... Outlook,wsj,2015,0,1,
9633,3176,1336985,https://www.wsj.com/articles/foreign-investors-flee-emerging-market-bonds-driving-up-borrowing-costs-1440614538?tesla=y,fear,Emerging-Market ... Lenders,wsj,2015,-1,1,
9634,3093,1333269,https://www.wsj.com/articles/asian-morning-briefing-u-s-stocks-fall-on-rate-move-comments-1438723853?tesla=y,neutral,Asian ... Comments,wsj,2015,0,1,
9635,3405,1349084,https://www.wsj.com/articles/gold-prices-rebound-after-fed-minutes-1447898407?tesla=y,neutral,Spot ... minutes.,wsj,2015,0,1,
9636,2612,1304338,https://www.wsj.com/articles/precision-castparts-posts-weak-results-on-low-oil-demand-deferred-shipments-1421935090?tesla=y,neutral,Precision ... Shipments,wsj,2015,0,1,
9637,2756,1313923,https://www.wsj.com/articles/sandisk-cuts-revenue-outlook-on-weak-enterprise-sales-pricing-1427366983?tesla=y,neutral,SanDisk ... Outlook,wsj,2015,0,1,
9638,3061,1332261,https://www.wsj.com/articles/merck-earnings-top-views-amid-cost-cuts-1438083741?tesla=y,sadness,Merck ... Knockoffs,wsj,2015,-1,1,
9639,2803,1317251,https://www.wsj.com/articles/u-s-bancorp-profit-edges-up-2-4-as-revenue-loans-grow-1429097338?tesla=y,neutral,U.S. ... Grow,wsj,2015,0,1,
9640,2893,1321723,https://www.wsj.com/articles/u-s-stock-futures-follow-european-asian-markets-higher-1432038089?tesla=y,neutral,Dow ... High,wsj,2015,0,1,
9641,2648,1306592,https://www.wsj.com/articles/jet-airways-posts-quarterly-profit-on-lower-fuel-costs-increased-traffic-1423233817?tesla=y,neutral,Jet ... Traffic,wsj,2015,0,1,
9642,3029,1331203,https://www.wsj.com/articles/higher-minimum-wage-fewer-jobs-1437432003?tesla=y,sadness,Higher ... Jobs,wsj,2015,-1,1,
9643,3512,1353444,https://www.wsj.com/articles/global-stocks-rally-after-fed-interest-rate-decision-1450344500?tesla=y,sadness,U.S. ... Rally,wsj,2015,-1,1,
9644,2906,1322287,https://www.wsj.com/articles/ann-1st-quarter-sales-growth-weak-hampered-by-traffic-competition-1432298003?tesla=y,sadness,Ann ... Competition,wsj,2015,-1,1,
9645,2723,1311830,https://www.wsj.com/articles/gold-slips-on-strong-dollar-fed-rate-increase-worries-1426082619?tesla=y,sadness,Gold ... Higher,wsj,2015,-1,1,
9646,2824,1318195,https://www.wsj.com/articles/citizens-financial-profit-grows-on-higher-average-loans-1429703282?tesla=y,joy,Citizens ... Loans,wsj,2015,1,1,
9647,3117,1334347,https://www.wsj.com/articles/europe-stocks-face-global-growth-challenge-1439301419?tesla=y,fear,Europe ... Challenge,wsj,2015,-1,1,
9648,2896,1321887,https://www.wsj.com/articles/despite-net-inflows-eaton-vance-earnings-fall-again-1432127563?tesla=y,sadness,Despite ... Again,wsj,2015,-1,1,
9649,3500,1353191,https://www.wsj.com/articles/aig-ramps-up-stock-buyback-plan-by-3-billion-1450303483?tesla=y,neutral,AIG ... Billion,wsj,2015,0,1,
9650,3306,1344463,https://www.wsj.com/articles/global-stocks-climb-as-investors-see-no-fed-rate-rise-on-lackluster-u-s-data-1444895593?tesla=y,neutral,Dow ... Hopes,wsj,2015,0,1,
9651,2599,1304083,https://www.wsj.com/articles/gold-slips-back-below-1-300-after-details-of-ecb-easing-1421854282?tesla=y,neutral,Gold ... Streak,wsj,2015,0,1,
9652,2997,1329099,https://www.wsj.com/articles/project-fi-review-google-masters-wi-fi-calling-but-needs-better-phones-1436285959?tesla=y,sadness,Project ... Phones,wsj,2015,-1,1,
9653,2946,1324756,https://www.wsj.com/articles/stocks-fall-amid-bond-market-volatility-1433836973?tesla=y,sadness,Germany’s ... 2015,wsj,2015,-1,1,
9654,2967,1326154,https://www.wsj.com/articles/la-z-boy-profit-rises-but-revenue-misses-estimates-1434488487?tesla=y,sadness,La-Z-Boy ... Estimates,wsj,2015,-1,1,
9655,3205,1338698,https://www.wsj.com/articles/global-stocks-surge-as-china-vows-to-stimulate-economic-growth-1441786009?tesla=y,sadness,U.S. ... Fades,wsj,2015,-1,1,
9656,3480,1352291,https://www.wsj.com/articles/eurozone-bailout-fund-paper-examines-greek-debt-relief-measures-1449761017?tesla=y,sadness,Eurozone ... Options,wsj,2015,-1,1,
9657,3337,1345834,https://www.wsj.com/articles/ibm-adds-4-billion-to-stock-buyback-program-1445962013?tesla=y,fear,IBM ... Revenue,wsj,2015,-1,1,
9658,3370,1347051,https://www.wsj.com/articles/hong-kong-stocks-cautious-after-u-s-jobs-weak-china-data-1447032059?tesla=y,joy,China’s ... Blue-Chips,wsj,2015,1,1,
9659,3136,1334854,https://www.wsj.com/articles/thyssenkrupp-profit-soars-driven-by-cost-cutting-and-restructuring-measures-1439442001?tesla=y,neutral,ThyssenKrupp ... Measures,wsj,2015,0,1,
9660,3378,1347438,https://www.wsj.com/articles/nikkei-down-as-possible-fed-rate-rise-dents-u-s-stocks-1447118185?tesla=y,sadness,Hong ... CPI,wsj,2015,-1,1,
9661,2672,1308411,https://www.wsj.com/articles/noble-energys-revenue-falls-on-lower-oil-prices-1424351179?tesla=y,neutral,Noble ... Prices,wsj,2015,0,1,
9662,3122,1334450,https://www.wsj.com/articles/china-yuan-fall-wont-ease-pressure-on-economy-1439271690?tesla=y,neutral,China ... Economy,wsj,2015,0,1,
9663,3297,1344142,https://www.wsj.com/articles/faurecia-posts-8-3-sales-increase-on-european-growth-1444839543?tesla=y,neutral,Faurecia ... Growth,wsj,2015,0,1,
9664,2883,1320854,https://www.wsj.com/articles/european-stocks-bonds-higher-as-traders-await-eurozone-growth-data-1431504813?tesla=y,sadness,European ... Gains,wsj,2015,-1,1,
9665,2595,1304014,https://www.wsj.com/articles/falling-oil-prices-worry-bank-investors-analysts-1421871857?tesla=y,fear,Falling ... Investors,wsj,2015,-1,1,
9666,3397,1348157,https://www.wsj.com/articles/novo-banco-needs-1-51-billion-capital-injection-says-ecb-1447503985?tesla=y,sadness,Novo ... ECB,wsj,2015,-1,1,
9667,3156,1335897,https://www.wsj.com/articles/h-ps-earnings-revenue-slide-1440101785?tesla=y,neutral,H-P’s ... Slide,wsj,2015,0,1,
9668,3285,1343698,https://www.wsj.com/articles/natural-gas-prices-rise-on-colder-forecasts-1444660055?tesla=y,neutral,Natural-Gas ... Forecasts,wsj,2015,0,1,
9669,3509,1353376,https://www.wsj.com/articles/duluth-profit-falls-50-on-higher-costs-revenue-up-1450391242?tesla=y,joy,Duluth ... Up,wsj,2015,1,1,
9670,2829,1318428,https://www.wsj.com/articles/3d-systems-issues-profit-revenue-warning-1429880902?tesla=y,sadness,3D ... Warning,wsj,2015,-1,1,
9671,2584,1303576,https://www.wsj.com/articles/cotton-prices-slip-as-global-economy-falters-1421696597?tesla=y,neutral,Cotton ... Falters,wsj,2015,0,1,
9672,2815,1317917,https://www.wsj.com/articles/manpower-results-top-expectations-despite-stronger-dollar-1429620358?tesla=y,neutral,Manpower ... Dollar,wsj,2015,0,1,
9673,3374,1347342,https://www.wsj.com/articles/csx-backs-guidance-but-sees-continued-energy-slump-1447172535?tesla=y,sadness,CSX ... Slump,wsj,2015,-1,1,
9674,3458,1351371,https://www.wsj.com/articles/german-french-central-banks-warn-on-slow-price-growth-1449240407?tesla=y,fear,"German, ... Growth",wsj,2015,-1,1,
9675,2762,1314410,https://www.wsj.com/articles/economists-again-cut-growth-forecasts-for-brazil-1427716765?tesla=y,neutral,Economists ... Brazil,wsj,2015,0,1,
9676,3066,1332324,https://www.wsj.com/articles/australia-shares-follow-other-markets-lower-1438048637?tesla=y,neutral,Frankfurt ... Higher,wsj,2015,0,1,
9677,2818,1317992,https://www.wsj.com/articles/actelion-first-quarter-earnings-gain-25-raises-full-year-guidance-1429595218?tesla=y,joy,Actelion ... Guidance,wsj,2015,1,1,
9678,2538,1301018,https://www.wsj.com/articles/australia-hong-kong-stocks-rise-slightly-1420165897?tesla=y,neutral,"Australia, ... Higher",wsj,2015,0,1,
9679,2977,1326476,https://www.wsj.com/articles/kroger-lifts-revenue-target-as-profit-tops-expectations-1434631354?tesla=y,neutral,Kroger ... Expectations,wsj,2015,0,1,
9680,3031,1331312,https://www.wsj.com/articles/infosys-reports-5-rise-in-net-profit-raises-outlook-1437452398?tesla=y,neutral,Infosys ... Outlook,wsj,2015,0,1,
9681,2604,1304172,https://www.wsj.com/articles/loan-firms-boom-as-banks-shift-debt-in-europe-1421844087?tesla=y,joy,Loan ... Europe,wsj,2015,1,1,
9682,3462,1351669,https://www.wsj.com/articles/firms-trim-ad-spending-growth-forecasts-for-2016-1449464401?tesla=y,neutral,Firms ... 2016,wsj,2015,0,1,
9683,3299,1344179,https://www.wsj.com/articles/repsol-sees-2015-net-profit-falling-to-between-1-25-billion-and-1-5-billion-1444843371?tesla=y,sadness,Repsol ... Billion,wsj,2015,-1,1,
9684,3076,1332619,https://www.wsj.com/articles/analysts-see-54-billion-cubic-feet-rise-in-u-s-natural-gas-inventories-1438194575?tesla=y,neutral,Analysts ... Inventories,wsj,2015,0,1,
9685,3345,1346112,https://www.wsj.com/articles/seagate-profit-revenue-tumble-1446210237?tesla=y,sadness,Seagate ... Tumble,wsj,2015,-1,1,
9686,3302,1344303,https://www.wsj.com/articles/mattel-earnings-fall-on-stronger-u-s-dollar-declining-barbie-sales-1444939957?tesla=y,neutral,Mattel ... Sales,wsj,2015,0,1,
9687,2832,1318494,https://www.wsj.com/articles/oil-prices-rise-on-weak-dollar-1429869423?tesla=y,neutral,Oil ... Retreat,wsj,2015,0,1,
9688,2960,1325861,https://www.wsj.com/articles/ups-financial-services-arm-to-buy-logistics-firm-parcel-pro-1434412881?tesla=y,neutral,UPS ... Pro,wsj,2015,0,1,
9689,3451,1351138,https://www.wsj.com/articles/toronto-dominion-banks-profit-tops-expectations-1449146316?tesla=y,surprise,Toronto-Dominion ... Expectations,wsj,2015,0,1,
9690,2783,1316044,https://www.wsj.com/articles/dollar-gains-as-fed-gives-more-positive-outlook-on-u-s-economy-1428519305?tesla=y,neutral,Dollar ... Signals,wsj,2015,0,1,
9691,2795,1316832,https://www.wsj.com/articles/gold-prices-ease-as-dollar-climbs-1428933101?tesla=y,neutral,Gold ... Dollar,wsj,2015,0,1,
9692,2699,1309804,https://www.wsj.com/articles/gap-outlook-hurt-by-dollar-port-delays-1424985603?tesla=y,neutral,Gap ... Stores,wsj,2015,0,1,
9693,3257,1341872,https://www.wsj.com/articles/oil-prices-gain-on-expectations-u-s-crude-output-will-slow-further-1443520696?tesla=y,neutral,Oil ... Further,wsj,2015,0,1,
9694,3140,1335100,https://www.wsj.com/articles/weak-eurozone-growth-could-raise-pressure-on-ecb-to-boost-bond-buys-1439551115?tesla=y,fear,Weak ... Buys,wsj,2015,-1,1,
9695,3376,1347415,https://www.wsj.com/articles/vodafone-raises-full-year-earnings-guidance-1447141317?tesla=y,neutral,Vodafone ... Guidance,wsj,2015,0,1,
9696,2972,1326330,https://www.wsj.com/articles/asia-stock-markets-focus-on-fed-meeting-1434508526?tesla=y,neutral,Asia ... Meeting,wsj,2015,0,1,
9697,3387,1347839,https://www.wsj.com/articles/kohls-stock-rises-on-earnings-beat-sales-increase-1447334286?tesla=y,neutral,Kohl’s ... Increase,wsj,2015,0,1,
9698,3177,1337032,https://www.wsj.com/articles/global-stocks-stabilize-after-u-s-data-commodities-rally-1440748637?tesla=y,neutral,U.S. ... Gains,wsj,2015,0,1,
9699,2785,1316120,https://www.wsj.com/articles/cargill-revenue-falls-on-slowing-growth-stronger-dollar-1428586889?tesla=y,neutral,Cargill’s ... Sales,wsj,2015,0,1,
9700,3179,1337078,https://www.wsj.com/articles/scotiabank-quarterly-profit-meets-expectations-1440760636?tesla=y,neutral,Scotiabank ... Expectations,wsj,2015,0,1,
9701,2777,1315886,https://www.wsj.com/articles/oil-prices-fall-as-investors-take-profits-and-focus-on-u-s-supplies-1428397640?tesla=y,neutral,U.S. ... High,wsj,2015,0,1,
9702,2758,1313987,https://www.wsj.com/articles/gulf-stocks-tumble-as-yemen-crisis-intensifies-1427359381?tesla=y,fear,Gulf ... Intensifies,wsj,2015,-1,1,
9703,3362,1346723,https://www.wsj.com/articles/canada-sells-athens-embassy-building-a-rare-deal-in-greek-real-estate-market-1446558573?tesla=y,neutral,Canada ... Market,wsj,2015,0,1,
9704,2630,1305274,https://www.wsj.com/articles/staggering-iphone-demand-helps-lift-apples-quarterly-profit-by-38-1422394222?tesla=y,joy,‘Staggering’ ... 38%,wsj,2015,1,1,
9705,2652,1306671,https://www.wsj.com/articles/htc-forecasts-revenue-growth-1423205829?tesla=y,neutral,HTC ... Growth,wsj,2015,0,1,
9706,3511,1353434,https://www.wsj.com/articles/asian-morning-briefing-u-s-stocks-fall-after-fed-inspired-rally-1450391475?tesla=y,sadness,Asian ... Rally,wsj,2015,-1,1,
9707,2614,1304381,https://www.wsj.com/articles/canadian-pacific-railway-posts-higher-earnings-1421937415?tesla=y,neutral,Canadian ... Earnings,wsj,2015,0,1,
9708,3513,1353452,https://www.wsj.com/articles/fed-rate-rise-may-lift-profit-margins-at-asia-pacific-banks-1450349521?tesla=y,joy,Fed ... Banks,wsj,2015,1,1,
9709,3092,1333261,https://www.wsj.com/articles/cerner-profit-falls-as-costs-offset-higher-revenue-1438720683?tesla=y,joy,Cerner ... Revenue,wsj,2015,1,1,
9710,2670,1308357,https://www.wsj.com/articles/swiss-re-quarterly-profit-falls-sharply-1424327712?tesla=y,neutral,Swiss ... Fall,wsj,2015,0,1,
9711,3284,1343575,https://www.wsj.com/articles/australian-dollar-gains-tempered-by-global-growth-fears-1444178691?tesla=y,neutral,Dollar ... Euro,wsj,2015,0,1,
9712,2975,1326397,https://www.wsj.com/articles/european-stocks-mostly-lower-as-investors-remain-cautious-amid-greek-default-risk-1434527697?tesla=y,fear,European ... Risk,wsj,2015,-1,1,
9713,2596,1304048,https://www.wsj.com/articles/discover-financial-posts-higher-loans-net-interest-income-1421875864?tesla=y,neutral,Discover ... Income,wsj,2015,0,1,
9714,2827,1318422,https://www.wsj.com/articles/tyco-profit-drops-further-cuts-year-outlook-on-strong-dollar-1429872778?tesla=y,neutral,Tyco ... Dollar,wsj,2015,0,1,
9715,2784,1316114,https://www.wsj.com/articles/walgreens-posts-higher-earnings-expands-restructuring-program-1428579564?tesla=y,sadness,Walgreens ... Cuts,wsj,2015,-1,1,
9716,3476,1352155,https://www.wsj.com/articles/fed-report-says-u-s-household-net-worth-declined-by-1-2-trillion-1449767142?tesla=y,neutral,Fed ... Trillion,wsj,2015,0,1,
9717,3403,1348969,https://www.wsj.com/articles/global-stocks-gain-on-further-signs-of-u-s-rate-rise-1447924614?tesla=y,neutral,"Health-Care, ... Market",wsj,2015,0,1,
9718,2578,1303207,https://www.wsj.com/articles/schlumberger-profit-falls-on-lower-oil-prices-1421358734?tesla=y,sadness,Schlumberger ... Falls,wsj,2015,-1,1,
9719,2627,1305222,https://www.wsj.com/articles/caterpillar-gives-disappointing-outlook-on-lower-commodity-prices-1422362747?tesla=y,neutral,Caterpillar ... Again,wsj,2015,0,1,
9720,2730,1312477,https://www.wsj.com/articles/dsw-earnings-rise-on-strong-sales-growth-1426593256?tesla=y,neutral,DSW ... Growth,wsj,2015,0,1,
9721,3005,1329639,https://www.wsj.com/articles/pepsico-lifts-earnings-target-as-results-top-expectations-1436438605?tesla=y,neutral,PepsiCo’s ... Brightens,wsj,2015,0,1,
9722,2606,1304205,https://www.wsj.com/articles/intuitive-surgical-profit-falls-despite-revenue-increase-1421962501?tesla=y,neutral,Intuitive ... Increase,wsj,2015,0,1,
9723,3196,1338055,https://www.wsj.com/articles/lower-gas-prices-yield-uneven-benefits-1441390917?tesla=y,sadness,Lower ... Benefits,wsj,2015,-1,1,
9724,2908,1322725,https://www.wsj.com/articles/u-s-stock-futures-edge-higher-after-tuesdays-tumble-1432728808?tesla=y,surprise,Nasdaq ... Record,wsj,2015,0,1,
9725,2677,1308738,https://www.wsj.com/articles/danone-forecasts-profit-margin-growth-1424416066?tesla=y,fear,Danone ... Ahead,wsj,2015,-1,1,
9726,2924,1323624,https://www.wsj.com/articles/eurozone-inflation-shouldnt-shift-ecbs-qe-focus-1433252612?tesla=y,neutral,Eurozone ... Focus,wsj,2015,0,1,
9727,3300,1344189,https://www.wsj.com/articles/j-b-hunt-posts-strong-earnings-on-lower-fuel-costs-1444827930?tesla=y,neutral,J.B. ... Costs,wsj,2015,0,1,
9728,2656,1307046,https://www.wsj.com/articles/gold-gains-as-greeces-tough-talk-sends-investors-to-havens-1423494328?tesla=y,neutral,Gold ... Worries,wsj,2015,0,1,
9729,2953,1325015,https://www.wsj.com/articles/european-shares-must-take-stock-of-higher-bond-yields-1433929339?tesla=y,neutral,European ... Yields,wsj,2015,0,1,
9730,3454,1351189,https://www.wsj.com/articles/euro-jumps-against-dollar-after-ecb-rate-decision-1449150941?tesla=y,neutral,Euro ... Rally,wsj,2015,0,1,
9731,3324,1345254,https://www.wsj.com/articles/dollar-strengthens-as-global-outlook-darkens-1445452893?tesla=y,fear,Dollar ... Darkens,wsj,2015,-1,1,
9732,2888,1321446,https://www.wsj.com/articles/a-trillion-dollar-tax-exempt-cash-cow-1431899222?tesla=y,surprise,A ... Cow,wsj,2015,0,1,
9733,3262,1342232,https://www.wsj.com/articles/u-s-10-year-bond-yield-drops-below-2-on-jobs-data-1443790199?tesla=y,neutral,Treasurys ... Delay,wsj,2015,0,1,
9734,2970,1326302,https://www.wsj.com/articles/fedex-profit-revenue-miss-estimates-1434541911?tesla=y,neutral,FedEx ... Service,wsj,2015,0,1,
9735,3088,1333043,https://www.wsj.com/articles/commerzbank-profit-up-on-revenue-taxes-1438580348?tesla=y,joy,Commerzbank ... Taxes,wsj,2015,1,1,
9736,3503,1353252,https://www.wsj.com/articles/oil-prices-fall-as-investors-await-fed-rate-decision-u-s-stockpile-data-1450264058?tesla=y,neutral,Oil ... Record,wsj,2015,0,1,
9737,3138,1334916,https://www.wsj.com/articles/rwe-posts-fall-in-first-half-profit-amid-weaker-power-prices-1439451529?tesla=y,sadness,RWE ... Prices,wsj,2015,-1,1,
9738,2552,1302089,https://www.wsj.com/articles/acuity-brands-sales-profit-jump-as-led-demand-grows-1420812463?tesla=y,joy,Acuity ... Grows,wsj,2015,1,1,
9739,2913,1322807,https://www.wsj.com/articles/saudi-regulator-gets-tough-ahead-of-markets-opening-to-foreign-investors-1432730589?tesla=y,fear,Saudi ... Investors,wsj,2015,-1,1,
9740,2620,1304995,https://www.wsj.com/articles/united-tech-cuts-outlook-on-stronger-dollar-pension-rates-1422307670?tesla=y,neutral,United ... Dollar,wsj,2015,0,1,
9741,3366,1346899,https://www.wsj.com/articles/richemont-posts-rise-in-first-half-profit-1446794624?tesla=y,neutral,Richemont ... Year,wsj,2015,0,1,
9742,3489,1352687,https://www.wsj.com/articles/europe-stocks-rise-ahead-of-fed-interest-rate-decision-1450084339?tesla=y,neutral,U.S. ... Eases,wsj,2015,0,1,
9743,3307,1344497,https://www.wsj.com/articles/brazil-economic-outlook-has-negative-trend-fitch-says-1444916606?tesla=y,anger,Fitch ... Notch,wsj,2015,-1,1,
9744,3486,1352359,https://www.wsj.com/articles/asian-shares-higher-after-u-s-stocks-end-losing-streak-1449796783?tesla=y,sadness,"China, ... Fosun",wsj,2015,-1,1,
9745,2626,1305221,https://www.wsj.com/articles/huaweis-higher-end-phones-lift-consumer-business-revenue-1422323814?tesla=y,neutral,Huawei ... Smartphones,wsj,2015,0,1,
9746,2901,1322116,https://www.wsj.com/articles/brazil-raises-tax-on-financial-firms-1432294941?tesla=y,anger,Brazil ... Firms,wsj,2015,-1,1,
9747,2811,1317831,https://www.wsj.com/articles/m-t-banks-profit-rises-on-higher-mortgage-banking-revenue-1429533135?tesla=y,joy,M&T ... Revenue,wsj,2015,1,1,
9748,2710,1310567,https://www.wsj.com/articles/merck-profit-slips-despite-revenue-gains-1425363839?tesla=y,neutral,Germany’s ... Spree,wsj,2015,0,1,
9749,3090,1333138,https://www.wsj.com/articles/aig-raises-dividend-as-operating-profit-rises-1438632587?tesla=y,joy,AIG ... Rises,wsj,2015,1,1,
9750,2641,1306174,https://www.wsj.com/articles/canada-producer-raw-materials-prices-fall-1422974258?tesla=y,neutral,Canada ... Fall,wsj,2015,0,1,
9751,3517,1353552,https://www.wsj.com/articles/darden-bags-a-profit-raises-its-outlook-1450444220?tesla=y,joy,Darden ... Outlook,wsj,2015,1,1,
9752,3211,1339006,https://www.wsj.com/articles/oil-prices-edge-higher-ahead-of-data-1441876543?tesla=y,neutral,Oil ... Data,wsj,2015,0,1,
9753,2909,1322763,https://www.wsj.com/articles/movado-groups-profit-drops-amid-slowing-growth-in-watch-industry-1432730405?tesla=y,neutral,Movado ... Industry,wsj,2015,0,1,
9754,2583,1303520,https://www.wsj.com/articles/google-nears-1-billion-investment-in-spacex-1421706642?tesla=y,neutral,Google ... SpaceX,wsj,2015,0,1,
9755,3432,1350049,https://www.wsj.com/articles/global-stocks-edge-higher-1448528750?tesla=y,neutral,Global ... High,wsj,2015,0,1,
9756,2981,1327416,https://www.wsj.com/articles/european-stocks-rise-as-optimism-persists-that-greece-can-avoid-debt-default-1435131979?tesla=y,neutral,European ... Creditors,wsj,2015,0,1,
9757,3304,1344317,https://www.wsj.com/articles/phillip-morris-lifts-earnings-outlook-1444908678?tesla=y,neutral,Philip ... Outlook,wsj,2015,0,1,
9758,3301,1344233,https://www.wsj.com/articles/wells-fargo-posts-stronger-results-1444824199?tesla=y,neutral,Wells ... Profits,wsj,2015,0,1,
9759,3259,1341928,https://www.wsj.com/articles/u-s-goods-exports-plummet-as-dollar-rises-commodity-prices-fall-1443546129?tesla=y,neutral,U.S. ... Fall,wsj,2015,0,1,
9760,2549,1301955,https://www.wsj.com/articles/ontario-quebec-raise-2-54-billion-in-bond-sales-1420743895?tesla=y,joy,"Ontario, ... Sales",wsj,2015,1,1,
9761,2752,1313760,https://www.wsj.com/articles/oil-markets-volatile-as-dollar-falls-and-supplies-seen-rising-1427279071?tesla=y,neutral,Oil ... Rally,wsj,2015,0,1,
9762,2882,1320799,https://www.wsj.com/articles/germanys-rwe-profit-jumps-debt-falls-retains-gloomy-outlook-1431501553?tesla=y,sadness,RWE ... Outlook,wsj,2015,-1,1,
9763,3235,1340095,https://www.wsj.com/articles/fed-forecasts-show-lower-appetite-for-rate-rises-1442513062?tesla=y,neutral,Fed ... Rises,wsj,2015,0,1,
9764,3254,1341702,https://www.wsj.com/articles/global-economy-worries-push-copper-other-base-metals-lower-1443439711?tesla=y,sadness,Copper ... Glencore,wsj,2015,-1,1,
9765,2685,1309223,https://www.wsj.com/articles/comcast-profit-edges-higher-on-broadband-business-services-strength-1424779263?tesla=y,neutral,Comcast’s ... Measurement,wsj,2015,0,1,
9766,2837,1318776,https://www.wsj.com/articles/asian-shares-push-higher-mining-stocks-lift-sydney-1430104424?tesla=y,neutral,Asian ... Sydney,wsj,2015,0,1,
9767,2821,1318071,https://www.wsj.com/articles/lockheed-martin-profit-falls-5-9-raises-earnings-guidance-1429619034?tesla=y,neutral,Lockheed ... Buybacks,wsj,2015,0,1,
9768,3278,1343316,https://www.wsj.com/articles/six-credit-suisse-financial-advisers-leave-ahead-of-overhaul-1444339791?tesla=y,sadness,Six ... Overhaul,wsj,2015,-1,1,
9769,2950,1324838,https://www.wsj.com/articles/eurozone-economic-growth-unchanged-in-first-quarter-1433842476?tesla=y,surprise,Eurozone ... Quarter,wsj,2015,0,1,
9770,3202,1338556,https://www.wsj.com/articles/copper-prices-jump-higher-on-supply-cuts-china-data-1441730819?tesla=y,neutral,Copper ... Data,wsj,2015,0,1,
9771,3328,1345344,https://www.wsj.com/articles/thomson-reuters-revenue-falls-though-adjusted-profit-beats-views-1445599458?tesla=y,sadness,Thomson ... Views,wsj,2015,-1,1,
9772,3274,1342911,https://www.wsj.com/articles/glencore-stocks-roller-coaster-ride-continues-amid-commodity-price-concerns-1444119521?tesla=y,fear,Glencore ... Concerns,wsj,2015,-1,1,
9773,3256,1341781,https://www.wsj.com/articles/australian-dollar-weakens-on-global-growth-fears-1443485901?tesla=y,neutral,Dollar ... Eyed,wsj,2015,0,1,
9774,3268,1342612,https://www.wsj.com/articles/feds-rosengren-if-weak-jobs-data-continues-fed-should-delay-rate-rises-1444017662?tesla=y,neutral,Fed’s ... Rises,wsj,2015,0,1,
9775,2711,1310612,https://www.wsj.com/articles/scotiabank-increases-dividend-reports-earnings-rise-1425385970?tesla=y,neutral,Scotiabank ... Rise,wsj,2015,0,1,
9776,2968,1326280,https://www.wsj.com/articles/jabil-circuit-posts-weak-revenue-outlook-1434574196?tesla=y,neutral,Jabil ... Outlook,wsj,2015,0,1,
9777,3098,1333577,https://www.wsj.com/articles/chesapeake-energy-takes-4-billion-write-down-amid-weak-oil-prices-1438778669?tesla=y,sadness,Chesapeake ... Prices,wsj,2015,-1,1,
9778,2764,1314728,https://www.wsj.com/articles/ecb-tailwinds-lift-european-bonds-1427841240?tesla=y,neutral,ECB ... Bonds,wsj,2015,0,1,
9779,2843,1318900,https://www.wsj.com/articles/firstenergy-profit-revenue-tops-expectations-1430483465?tesla=y,surprise,FirstEnergy ... Expectations,wsj,2015,0,1,
9780,2569,1302902,https://www.wsj.com/articles/wells-fargos-earnings-revenue-rise-1421240598?tesla=y,neutral,Wells ... Negatives,wsj,2015,0,1,
9781,3054,1332091,https://www.wsj.com/articles/barclays-financial-advisers-split-forming-3-billion-independent-firm-1437998402?tesla=y,sadness,Barclays ... Firm,wsj,2015,-1,1,
9782,3381,1347539,https://www.wsj.com/articles/oil-prices-reverse-gains-ahead-of-u-s-stockpiles-data-1447206636?tesla=y,fear,Oil ... Stockpiles,wsj,2015,-1,1,
