,Unnamed: 0.1,Unnamed: 0,url,emotion,headline,source,yr,sentiment,rel,short_title,full_title,,,,,,,,,,,,,,
28507,3392,1347961,https://www.wsj.com/articles/bae-systems-cuts-earnings-outlook-1447317030?tesla=y,neutral,BAE ... Outlook,wsj,2015,0,1,,,,,,,,,,,,,,,,
28508,3393,1347967,https://www.wsj.com/articles/rolls-royce-may-cut-dividend-as-earnings-outlook-weakens-1447312986?tesla=y,fear,Rolls-Royce’s ... Outlook,wsj,2015,-1,1,,,,,,,,,,,,,,,,
28509,3394,1347969,https://www.wsj.com/articles/asian-morning-briefing-stocks-fall-as-investors-study-central-bank-clues-1447367468?tesla=y,sadness,Asian ... Clues,wsj,2015,-1,1,,,,,,,,,,,,,,,,
28510,3395,1347977,https://www.wsj.com/articles/global-stocks-edge-lower-1447317813?tesla=y,neutral,Stock ... Steam,wsj,2015,0,1,,,,,,,,,,,,,,,,
28511,3396,1347994,https://www.wsj.com/articles/global-stocks-fall-after-commodity-price-rout-1447406436?tesla=y,sadness,U.S. ... Decline,wsj,2015,-1,1,,,,,,,,,,,,,,,,
28512,3397,1348157,https://www.wsj.com/articles/novo-banco-needs-1-51-billion-capital-injection-says-ecb-1447503985?tesla=y,sadness,Novo ... ECB,wsj,2015,-1,1,,,,,,,,,,,,,,,,
28513,3398,1348603,https://www.wsj.com/articles/federal-private-pension-plan-safety-net-running-76-4-billion-deficit-1447785477?tesla=y,neutral,Federal ... Deficit,wsj,2015,0,1,,,,,,,,,,,,,,,,
28514,3399,1348801,https://www.wsj.com/articles/target-reports-profit-sales-growth-1447851702?tesla=y,neutral,Target ... Growth,wsj,2015,0,1,,,,,,,,,,,,,,,,
28515,3400,1348817,https://www.wsj.com/articles/keurig-green-mountain-stock-soars-as-earnings-fall-less-than-expected-1447886181?tesla=y,sadness,Keurig ... Expected,wsj,2015,-1,1,,,,,,,,,,,,,,,,
28516,3401,1348830,https://www.wsj.com/articles/sina-posts-higher-revenue-driven-by-weibo-1447886437?tesla=y,neutral,Sina ... Weibo,wsj,2015,0,1,,,,,,,,,,,,,,,,
28517,3402,1348834,https://www.wsj.com/articles/dollar-edges-higher-ahead-of-fed-minutes-1447868293?tesla=y,neutral,Dollar ... Minutes,wsj,2015,0,1,,,,,,,,,,,,,,,,
28518,3403,1348969,https://www.wsj.com/articles/global-stocks-gain-on-further-signs-of-u-s-rate-rise-1447924614?tesla=y,neutral,"Health-Care, ... Market",wsj,2015,0,1,,,,,,,,,,,,,,,,
28519,3404,1348999,https://www.wsj.com/articles/mentor-graphics-shares-plunge-amid-lower-forecast-quarterly-profit-1447974188?tesla=y,sadness,Mentor ... Profit,wsj,2015,-1,1,,,,,,,,,,,,,,,,
28520,3405,1349084,https://www.wsj.com/articles/gold-prices-rebound-after-fed-minutes-1447898407?tesla=y,neutral,Spot ... minutes.,wsj,2015,0,1,,,,,,,,,,,,,,,,
28521,3406,1349087,https://www.wsj.com/articles/credit-suisse-shareholders-approve-capital-increase-1447933630?tesla=y,joy,Credit ... Increase,wsj,2015,1,1,,,,,,,,,,,,,,,,
28522,3407,1349135,https://www.wsj.com/articles/intels-outlook-inside-the-re-booted-growth-plan-1448034489?tesla=y,neutral,Intel’s ... Plan,wsj,2015,0,1,,,,,,,,,,,,,,,,
28523,3408,1349225,https://www.wsj.com/articles/canada-government-downgrades-growth-forecast-budget-outlook-1448035721?tesla=y,sadness,Canadian ... Outlook,wsj,2015,-1,1,,,,,,,,,,,,,,,,
28524,3409,1349269,https://www.wsj.com/articles/gold-prices-hold-near-steady-as-fed-outlook-weighed-1448040875?tesla=y,neutral,Gold ... Weighed,wsj,2015,0,1,,,,,,,,,,,,,,,,
28525,3410,1349286,https://www.wsj.com/articles/bank-indonesias-warjiyo-seeks-stability-ahead-of-anticipated-fed-rate-increase-1448065177?tesla=y,neutral,Bank ... Increase,wsj,2015,0,1,,,,,,,,,,,,,,,,
28526,3411,1349330,https://www.wsj.com/articles/global-stocks-slightly-higher-1448010122?tesla=y,neutral,U.S. ... Week,wsj,2015,0,1,,,,,,,,,,,,,,,,
28527,3412,1349464,https://www.wsj.com/articles/oil-prices-slide-on-strong-dollar-surplus-worries-1448273666?tesla=y,fear,Oil ... Concerns,wsj,2015,-1,1,,,,,,,,,,,,,,,,
28528,3413,1349506,https://www.wsj.com/articles/gamestop-shares-fall-on-weak-earnings-1448289567?tesla=y,neutral,GameStop ... Earnings,wsj,2015,0,1,,,,,,,,,,,,,,,,
28529,3414,1349523,https://www.wsj.com/articles/gold-prices-slip-on-stronger-dollar-negative-sentiment-1448275997?tesla=y,neutral,Gold ... Sentiment,wsj,2015,0,1,,,,,,,,,,,,,,,,
28530,3415,1349572,https://www.wsj.com/articles/global-stocks-slip-lower-weak-commodity-prices-weigh-1448268045?tesla=y,sadness,U.S. ... Rally,wsj,2015,-1,1,,,,,,,,,,,,,,,,
28531,3416,1349589,https://www.wsj.com/articles/dollar-rises-on-expectations-fed-will-raise-rates-next-month-1448299702?tesla=y,neutral,Dollar ... Month,wsj,2015,0,1,,,,,,,,,,,,,,,,
28532,3417,1349698,https://www.wsj.com/articles/chicos-profit-revenue-fall-short-of-estimates-shares-fall-1448375423?tesla=y,sadness,Chico’s ... Fall,wsj,2015,-1,1,,,,,,,,,,,,,,,,
28533,3418,1349720,https://www.wsj.com/articles/usda-forecasts-38-fall-in-farm-income-1448384622?tesla=y,neutral,USDA ... Income,wsj,2015,0,1,,,,,,,,,,,,,,,,
28534,3419,1349723,https://www.wsj.com/articles/hormel-gives-strong-outlook-as-earnings-beat-estimates-1448369832?tesla=y,neutral,Hormel ... Estimates,wsj,2015,0,1,,,,,,,,,,,,,,,,
28535,3420,1349732,https://www.wsj.com/articles/copper-prices-rise-slightly-as-dollar-weakens-1448369227?tesla=y,neutral,Copper ... Dollar,wsj,2015,0,1,,,,,,,,,,,,,,,,
28536,3421,1349749,https://www.wsj.com/articles/hp-inc-gives-weak-earnings-forecasts-1448401458?tesla=y,sadness,HP ... Forecasts,wsj,2015,-1,1,,,,,,,,,,,,,,,,
28537,3422,1349782,https://www.wsj.com/articles/guess-inc-s-profit-drops-on-weak-sales-strong-dollar-1448405274?tesla=y,neutral,Guess ... Dollar,wsj,2015,0,1,,,,,,,,,,,,,,,,
28538,3423,1349798,https://www.wsj.com/articles/global-stocks-pressured-by-metals-prices-1448355689?tesla=y,neutral,U.S. ... Sector,wsj,2015,0,1,,,,,,,,,,,,,,,,
28539,3424,1349837,https://www.wsj.com/articles/campbell-soup-raises-earnings-guidance-though-profit-falls-1448371725?tesla=y,joy,Campbell ... Guidance,wsj,2015,1,1,,,,,,,,,,,,,,,,
28540,3425,1349843,https://www.wsj.com/articles/most-fed-regional-banks-wanted-discount-rate-hike-in-october-minutes-1448391665?tesla=y,neutral,Most ... Minutes,wsj,2015,0,1,,,,,,,,,,,,,,,,
28541,3426,1349863,https://www.wsj.com/articles/dollar-tree-misses-profit-expectations-despite-sales-boost-1448371162?tesla=y,sadness,Dollar ... Boost,wsj,2015,-1,1,,,,,,,,,,,,,,,,
28542,3427,1349880,https://www.wsj.com/articles/burlington-posts-profit-sees-quarterly-earnings-below-views-1448368027?tesla=y,joy,Burlington ... Views,wsj,2015,1,1,,,,,,,,,,,,,,,,
28543,3428,1349891,https://www.wsj.com/articles/asian-shares-fall-higher-oil-lifts-energy-shares-1448415047?tesla=y,sadness,Most ... Sector,wsj,2015,-1,1,,,,,,,,,,,,,,,,
28544,3429,1349985,https://www.wsj.com/articles/rosneft-reports-1-7-billion-net-profit-for-third-quarter-1448454545?tesla=y,joy,Rosneft ... Quarter,wsj,2015,1,1,,,,,,,,,,,,,,,,
28545,3430,1350008,https://www.wsj.com/articles/hp-inc-shares-fall-following-weak-earnings-outlook-1448501084?tesla=y,sadness,HP ... Outlook,wsj,2015,-1,1,,,,,,,,,,,,,,,,
28546,3431,1350037,https://www.wsj.com/articles/gold-prices-slip-as-demand-wanes-on-stronger-dollar-1448450642?tesla=y,neutral,Gold ... Dollar,wsj,2015,0,1,,,,,,,,,,,,,,,,
28547,3432,1350049,https://www.wsj.com/articles/global-stocks-edge-higher-1448528750?tesla=y,neutral,Global ... High,wsj,2015,0,1,,,,,,,,,,,,,,,,
28548,3433,1350214,https://www.wsj.com/articles/oil-prices-mixed-but-downside-pressure-persists-1448590228?tesla=y,neutral,China ... Woes,wsj,2015,0,1,,,,,,,,,,,,,,,,
28549,3434,1350235,https://www.wsj.com/articles/codelcos-nine-month-net-profit-falls-47-1448648588?tesla=y,neutral,Codelco’s ... 47%,wsj,2015,0,1,,,,,,,,,,,,,,,,
28550,3435,1350246,https://www.wsj.com/articles/oil-prices-prices-pressured-by-stronger-dollar-global-oversupply-of-crude-1448621307?tesla=y,neutral,Oil ... Crude,wsj,2015,0,1,,,,,,,,,,,,,,,,
28551,3436,1350380,https://www.wsj.com/articles/unitedhealth-sees-2016-revenue-slightly-below-estimates-1448919419?tesla=y,neutral,UnitedHealth ... Estimates,wsj,2015,0,1,,,,,,,,,,,,,,,,
28552,3437,1350494,https://www.wsj.com/articles/bhp-shares-plunge-as-brazil-files-suit-against-dam-owners-1448885093?tesla=y,sadness,BHP ... Mount,wsj,2015,-1,1,,,,,,,,,,,,,,,,
28553,3438,1350495,https://www.wsj.com/articles/global-stocks-slip-lower-with-focus-on-fed-ecb-policy-1448873708?tesla=y,neutral,U.S. ... November,wsj,2015,0,1,,,,,,,,,,,,,,,,
28554,3439,1350536,https://www.wsj.com/articles/aberdeen-raises-dividend-despite-emerging-markets-rout-1448881134?tesla=y,neutral,Aberdeen ... Rout,wsj,2015,0,1,,,,,,,,,,,,,,,,
28555,3440,1350574,https://www.wsj.com/articles/asian-morning-briefing-u-s-stocks-climb-ahead-of-jobs-data-1449009185?tesla=y,neutral,Asian ... Data,wsj,2015,0,1,,,,,,,,,,,,,,,,
28556,3441,1350595,https://www.wsj.com/articles/gold-steady-as-traders-weigh-weaker-dollar-fed-rate-outlook-1448988442?tesla=y,fear,Gold ... Weigh,wsj,2015,-1,1,,,,,,,,,,,,,,,,
28557,3442,1350642,https://www.wsj.com/articles/global-stocks-a-tad-higher-on-expected-ecb-stimulus-1448960216?tesla=y,neutral,Stocks ... Gains,wsj,2015,0,1,,,,,,,,,,,,,,,,
28558,3443,1350656,https://www.wsj.com/articles/johnson-controls-forecasts-strong-revenue-growth-1448973414?tesla=y,neutral,Johnson ... Growth,wsj,2015,0,1,,,,,,,,,,,,,,,,
28559,3444,1350716,https://www.wsj.com/articles/copper-prices-rise-as-weaker-dollar-counters-chinese-economic-data-1448970659?tesla=y,neutral,Copper ... Output,wsj,2015,0,1,,,,,,,,,,,,,,,,
28560,3445,1350770,https://www.wsj.com/articles/mexicos-growth-outlook-raised-1448992072?tesla=y,neutral,Mexico’s ... Raised,wsj,2015,0,1,,,,,,,,,,,,,,,,
28561,3446,1350829,https://www.wsj.com/articles/australian-dollar-strengthens-on-gdp-growth-1449020214?tesla=y,neutral,Stimulus ... Shares,wsj,2015,0,1,,,,,,,,,,,,,,,,
28562,3447,1350976,https://www.wsj.com/articles/global-stocks-little-changed-ahead-of-ecb-meeting-u-s-jobs-report-1449047610?tesla=y,sadness,U.S. ... Prices,wsj,2015,-1,1,,,,,,,,,,,,,,,,
28563,3448,1351036,https://www.wsj.com/articles/kroger-lifts-profit-outlook-again-as-profit-rises-1449152188?tesla=y,neutral,Kroger ... Rises,wsj,2015,0,1,,,,,,,,,,,,,,,,
28564,3449,1351082,https://www.wsj.com/articles/dollar-weakens-as-ecb-disappoints-1449166327?tesla=y,sadness,Dollar ... Disappoints,wsj,2015,-1,1,,,,,,,,,,,,,,,,
28565,3450,1351134,https://www.wsj.com/articles/asian-morning-briefing-u-s-stocks-drop-as-ecb-disappoints-1449181913?tesla=y,sadness,Asian ... Disappoints,wsj,2015,-1,1,,,,,,,,,,,,,,,,
28566,3451,1351138,https://www.wsj.com/articles/toronto-dominion-banks-profit-tops-expectations-1449146316?tesla=y,surprise,Toronto-Dominion ... Expectations,wsj,2015,0,1,,,,,,,,,,,,,,,,
28567,3452,1351139,https://www.wsj.com/articles/dollar-general-says-profit-tops-expectations-but-lowers-sales-guidance-1449146703?tesla=y,neutral,Dollar ... Guidance,wsj,2015,0,1,,,,,,,,,,,,,,,,
28568,3453,1351163,https://www.wsj.com/articles/asian-shares-fall-on-lower-oil-fed-comments-1449106079?tesla=y,sadness,Most ... Comments,wsj,2015,-1,1,,,,,,,,,,,,,,,,
28569,3454,1351189,https://www.wsj.com/articles/euro-jumps-against-dollar-after-ecb-rate-decision-1449150941?tesla=y,neutral,Euro ... Rally,wsj,2015,0,1,,,,,,,,,,,,,,,,
28570,3455,1351209,https://www.wsj.com/articles/euro-climbs-and-stocks-fall-after-ecb-cuts-deposit-rate-1449148522?tesla=y,neutral,Euro ... Hopes,wsj,2015,0,1,,,,,,,,,,,,,,,,
28571,3456,1351210,https://www.wsj.com/articles/global-stocks-little-changed-ahead-of-ecb-1449135390?tesla=y,sadness,U.S. ... Disappoints,wsj,2015,-1,1,,,,,,,,,,,,,,,,
28572,3457,1351255,https://www.wsj.com/articles/asian-shares-join-global-selloff-as-ecb-stimulus-disappoints-1449191109?tesla=y,sadness,Asian ... Disappoints,wsj,2015,-1,1,,,,,,,,,,,,,,,,
28573,3458,1351371,https://www.wsj.com/articles/german-french-central-banks-warn-on-slow-price-growth-1449240407?tesla=y,fear,"German, ... Growth",wsj,2015,-1,1,,,,,,,,,,,,,,,,
28574,3459,1351380,https://www.wsj.com/articles/tyco-to-sell-australian-business-backs-earnings-guidance-1449230118?tesla=y,neutral,Tyco ... Guidance,wsj,2015,0,1,,,,,,,,,,,,,,,,
28575,3460,1351462,https://www.wsj.com/articles/u-s-rate-hikes-could-hurt-emerging-markets-says-bis-1449401071?tesla=y,neutral,U.S. ... BIS,wsj,2015,0,1,,,,,,,,,,,,,,,,
28576,3461,1351623,https://www.wsj.com/articles/united-natural-foods-profit-falls-8-8-cuts-guidance-1449526089?tesla=y,neutral,United ... Guidance,wsj,2015,0,1,,,,,,,,,,,,,,,,
28577,3462,1351669,https://www.wsj.com/articles/firms-trim-ad-spending-growth-forecasts-for-2016-1449464401?tesla=y,neutral,Firms ... 2016,wsj,2015,0,1,,,,,,,,,,,,,,,,
28578,3463,1351713,https://www.wsj.com/articles/global-stocks-slip-on-weak-commodities-prices-1449565235?tesla=y,sadness,Weak ... Stocks,wsj,2015,-1,1,,,,,,,,,,,,,,,,
28579,3464,1351723,https://www.wsj.com/articles/asian-morning-briefing-weak-commodities-prices-weigh-on-stocks-1449613887?tesla=y,fear,Asian ... Stocks,wsj,2015,-1,1,,,,,,,,,,,,,,,,
28580,3465,1351754,https://www.wsj.com/articles/home-depot-backs-guidance-sets-long-term-targets-1449576874?tesla=y,neutral,Home ... Targets,wsj,2015,0,1,,,,,,,,,,,,,,,,
28581,3466,1351773,https://www.wsj.com/articles/barnes-noble-education-profit-falls-9-6-sales-outlook-cut-1449586228?tesla=y,sadness,Barnes ... Cut,wsj,2015,-1,1,,,,,,,,,,,,,,,,
28582,3467,1351801,https://www.wsj.com/articles/eurozone-growth-driven-by-household-spending-stock-buildup-1449572164?tesla=y,neutral,Eurozone ... Buildup,wsj,2015,0,1,,,,,,,,,,,,,,,,
28583,3468,1351830,https://www.wsj.com/articles/mastercard-plans-4-billion-stock-buyback-raises-dividend-1449610689?tesla=y,neutral,MasterCard ... Dividend,wsj,2015,0,1,,,,,,,,,,,,,,,,
28584,3469,1351944,https://www.wsj.com/articles/dollar-weakens-as-investors-gird-for-fed-meeting-1449683895?tesla=y,disgust,Dollar ... Meeting,wsj,2015,-1,1,,,,,,,,,,,,,,,,
28585,3470,1351950,https://www.wsj.com/articles/athenahealth-earnings-outlook-tops-expectations-1449697662?tesla=y,neutral,Athenahealth ... Expectations,wsj,2015,0,1,,,,,,,,,,,,,,,,
28586,3471,1351955,https://www.wsj.com/articles/corn-prices-fall-after-usda-raises-supply-outlook-1449687095?tesla=y,neutral,Corn ... Outlook,wsj,2015,0,1,,,,,,,,,,,,,,,,
28587,3472,1351961,https://www.wsj.com/articles/analysts-see-63-billion-cubic-feet-fall-in-natural-gas-inventories-1449689741?tesla=y,neutral,Analysts ... Inventories,wsj,2015,0,1,,,,,,,,,,,,,,,,
28588,3473,1352031,https://www.wsj.com/articles/lululemon-cuts-earnings-forecast-as-quarterly-profit-slips-1449663279?tesla=y,neutral,Lululemon ... Slips,wsj,2015,0,1,,,,,,,,,,,,,,,,
28589,3474,1352101,https://www.wsj.com/articles/kpmg-global-revenue-drops-1-5-in-u-s-dollar-terms-1449705660?tesla=y,neutral,KPMG ... Terms,wsj,2015,0,1,,,,,,,,,,,,,,,,
28590,3475,1352134,https://www.wsj.com/articles/banks-ease-expectations-of-euro-dollar-parity-1449747619?tesla=y,neutral,Banks ... Parity,wsj,2015,0,1,,,,,,,,,,,,,,,,
28591,3476,1352155,https://www.wsj.com/articles/fed-report-says-u-s-household-net-worth-declined-by-1-2-trillion-1449767142?tesla=y,neutral,Fed ... Trillion,wsj,2015,0,1,,,,,,,,,,,,,,,,
28592,3477,1352162,https://www.wsj.com/articles/opec-sees-fall-in-non-opec-oil-supplies-as-low-prices-hit-its-rivals-1449745603?tesla=y,neutral,OPEC’s ... High,wsj,2015,0,1,,,,,,,,,,,,,,,,
28593,3478,1352234,https://www.wsj.com/articles/ciena-posts-narrower-loss-weak-revenue-forecast-1449753043?tesla=y,sadness,Ciena ... Forecast,wsj,2015,-1,1,,,,,,,,,,,,,,,,
28594,3479,1352254,https://www.wsj.com/articles/methode-electronics-shares-fall-on-guidance-cut-revenue-miss-1449760546?tesla=y,sadness,Methode ... Miss,wsj,2015,-1,1,,,,,,,,,,,,,,,,
28595,3480,1352291,https://www.wsj.com/articles/eurozone-bailout-fund-paper-examines-greek-debt-relief-measures-1449761017?tesla=y,sadness,Eurozone ... Options,wsj,2015,-1,1,,,,,,,,,,,,,,,,
28596,3481,1352298,https://www.wsj.com/articles/asian-shares-mixed-as-investors-take-positions-ahead-of-fed-decision-1449717741?tesla=y,fear,Asian ... Decision,wsj,2015,-1,1,,,,,,,,,,,,,,,,
28597,3482,1352299,https://www.wsj.com/articles/airlines-set-to-deliver-higher-profit-as-fuel-prices-tumble-1449740296?tesla=y,sadness,Airlines ... Tumble,wsj,2015,-1,1,,,,,,,,,,,,,,,,
28598,3483,1352307,https://www.wsj.com/articles/global-stocks-down-as-investors-eye-oil-price-fed-rate-decision-1449739663?tesla=y,sadness,U.S. ... Shares,wsj,2015,-1,1,,,,,,,,,,,,,,,,
28599,3484,1352348,https://www.wsj.com/articles/yum-brands-sets-growth-targets-before-china-split-1449755139?tesla=y,neutral,Yum ... Brands,wsj,2015,0,1,,,,,,,,,,,,,,,,
28600,3485,1352356,https://www.wsj.com/articles/adobe-profit-tops-expectations-on-revenue-growth-1449782990?tesla=y,neutral,Adobe ... Growth,wsj,2015,0,1,,,,,,,,,,,,,,,,
28601,3486,1352359,https://www.wsj.com/articles/asian-shares-higher-after-u-s-stocks-end-losing-streak-1449796783?tesla=y,sadness,"China, ... Fosun",wsj,2015,-1,1,,,,,,,,,,,,,,,,
28602,3487,1352517,https://www.wsj.com/articles/dollar-weakens-on-falling-oil-fed-outlook-1449859063?tesla=y,neutral,Dollar ... Outlook,wsj,2015,0,1,,,,,,,,,,,,,,,,
28603,3488,1352670,https://www.wsj.com/articles/boes-shafik-wants-to-see-faster-wage-growth-before-backing-rate-rise-1450094401?tesla=y,neutral,BOE’s ... Rise,wsj,2015,0,1,,,,,,,,,,,,,,,,
28604,3489,1352687,https://www.wsj.com/articles/europe-stocks-rise-ahead-of-fed-interest-rate-decision-1450084339?tesla=y,neutral,U.S. ... Eases,wsj,2015,0,1,,,,,,,,,,,,,,,,
28605,3490,1352705,https://www.wsj.com/articles/encana-cuts-dividend-and-capital-budget-amid-oil-price-slump-1450098204?tesla=y,sadness,Encana ... Slump,wsj,2015,-1,1,,,,,,,,,,,,,,,,
28606,3491,1352791,https://www.wsj.com/articles/verifone-issues-guidance-below-expectations-earnings-up-23-1450128839?tesla=y,sadness,VeriFone ... Earnings,wsj,2015,-1,1,,,,,,,,,,,,,,,,
28607,3492,1352900,https://www.wsj.com/articles/dollar-rises-ahead-of-fed-meeting-1450208738?tesla=y,fear,Dollar ... Meeting,wsj,2015,-1,1,,,,,,,,,,,,,,,,
28608,3493,1352979,https://www.wsj.com/articles/asian-morning-briefing-stocks-rise-ahead-of-fed-decision-1450218685?tesla=y,fear,Asian ... Decision,wsj,2015,-1,1,,,,,,,,,,,,,,,,
28609,3494,1353047,https://www.wsj.com/articles/investors-turn-focus-to-global-economy-after-fed-rate-move-1450311484?tesla=y,neutral,Investors ... Move,wsj,2015,0,1,,,,,,,,,,,,,,,,
28610,3495,1353059,https://www.wsj.com/articles/fed-rate-increase-to-cool-hong-kong-property-prices-1450326638?tesla=y,neutral,Fed ... Prices,wsj,2015,0,1,,,,,,,,,,,,,,,,
28611,3496,1353114,https://www.wsj.com/articles/nucor-shares-fall-as-guidance-misses-estimates-1450277178?tesla=y,sadness,Nucor ... Estimates,wsj,2015,-1,1,,,,,,,,,,,,,,,,
28612,3497,1353160,https://www.wsj.com/articles/stocks-tread-water-ahead-of-fed-rate-decision-1450257431?tesla=y,neutral,Rate ... Stocks,wsj,2015,0,1,,,,,,,,,,,,,,,,
28613,3498,1353167,https://www.wsj.com/articles/asian-morning-briefing-u-s-stocks-climb-as-fed-boosts-rates-1450305220?tesla=y,neutral,Asian ... Rates,wsj,2015,0,1,,,,,,,,,,,,,,,,
28614,3499,1353180,https://www.wsj.com/articles/analysts-see-41-billion-cubic-feet-fall-in-u-s-natural-gas-inventories-1450305448?tesla=y,neutral,Analysts ... Inventories,wsj,2015,0,1,,,,,,,,,,,,,,,,
28615,3500,1353191,https://www.wsj.com/articles/aig-ramps-up-stock-buyback-plan-by-3-billion-1450303483?tesla=y,neutral,AIG ... Billion,wsj,2015,0,1,,,,,,,,,,,,,,,,
28616,3501,1353217,https://www.wsj.com/articles/dollar-steady-ahead-of-fed-rate-decision-1450282014?tesla=y,neutral,Dollar ... Rates,wsj,2015,0,1,,,,,,,,,,,,,,,,
28617,3502,1353247,https://www.wsj.com/articles/u-s-banks-follow-fed-in-raising-a-key-lending-rate-1450302645?tesla=y,neutral,U.S. ... Rate,wsj,2015,0,1,,,,,,,,,,,,,,,,
28618,3503,1353252,https://www.wsj.com/articles/oil-prices-fall-as-investors-await-fed-rate-decision-u-s-stockpile-data-1450264058?tesla=y,neutral,Oil ... Record,wsj,2015,0,1,,,,,,,,,,,,,,,,
28619,3504,1353255,https://www.wsj.com/articles/valeant-pharmaceuticals-slashes-revenue-earnings-guidance-1450265878?tesla=y,sadness,Valeant ... Guidance,wsj,2015,-1,1,,,,,,,,,,,,,,,,
28620,3505,1353263,https://www.wsj.com/articles/junk-bonds-mostly-higher-ahead-of-fed-rate-decision-1450274643?tesla=y,neutral,Junk ... Move,wsj,2015,0,1,,,,,,,,,,,,,,,,
28621,3506,1353283,https://www.wsj.com/articles/oil-prices-continue-falling-on-strong-dollar-u-s-crude-stocks-1450349989?tesla=y,neutral,Oil ... Rising,wsj,2015,0,1,,,,,,,,,,,,,,,,
28622,3507,1353309,https://www.wsj.com/articles/fed-rate-decision-doesnt-warrant-immediate-ecb-action-says-nowotny-1450370791?tesla=y,neutral,Fed ... Nowotny,wsj,2015,0,1,,,,,,,,,,,,,,,,
28623,3508,1353311,https://www.wsj.com/articles/accenture-profit-dips-on-stronger-dollar-and-higher-tax-rate-1450358035?tesla=y,joy,Accenture ... Rate,wsj,2015,1,1,,,,,,,,,,,,,,,,
28624,3509,1353376,https://www.wsj.com/articles/duluth-profit-falls-50-on-higher-costs-revenue-up-1450391242?tesla=y,joy,Duluth ... Up,wsj,2015,1,1,,,,,,,,,,,,,,,,
28625,3510,1353420,https://www.wsj.com/articles/fed-hikes-but-some-rates-veer-lower-1450402769?tesla=y,neutral,Fed ... Ideas,wsj,2015,0,1,,,,,,,,,,,,,,,,
28626,3511,1353434,https://www.wsj.com/articles/asian-morning-briefing-u-s-stocks-fall-after-fed-inspired-rally-1450391475?tesla=y,sadness,Asian ... Rally,wsj,2015,-1,1,,,,,,,,,,,,,,,,
28627,3512,1353444,https://www.wsj.com/articles/global-stocks-rally-after-fed-interest-rate-decision-1450344500?tesla=y,sadness,U.S. ... Rally,wsj,2015,-1,1,,,,,,,,,,,,,,,,
28628,3513,1353452,https://www.wsj.com/articles/fed-rate-rise-may-lift-profit-margins-at-asia-pacific-banks-1450349521?tesla=y,joy,Fed ... Banks,wsj,2015,1,1,,,,,,,,,,,,,,,,
28629,3514,1353468,https://www.wsj.com/articles/sanderson-farms-profit-falls-on-lower-chicken-prices-1450359955?tesla=y,joy,Sanderson ... Prices,wsj,2015,1,1,,,,,,,,,,,,,,,,
28630,3515,1353506,https://www.wsj.com/articles/asian-shares-retreat-as-oil-falls-fed-euphoria-fades-1450402207?tesla=y,surprise,BOJ ... Markets,wsj,2015,0,1,,,,,,,,,,,,,,,,
28631,3516,1353528,https://www.wsj.com/articles/brazilian-real-weakens-shares-fall-amid-rumors-of-finance-ministers-exit-1450443165?tesla=y,fear,Brazilian ... Exit,wsj,2015,-1,1,,,,,,,,,,,,,,,,
28632,3517,1353552,https://www.wsj.com/articles/darden-bags-a-profit-raises-its-outlook-1450444220?tesla=y,joy,Darden ... Outlook,wsj,2015,1,1,,,,,,,,,,,,,,,,
28633,3518,1353781,https://www.wsj.com/articles/gold-prices-climb-as-dollar-weakens-1450729069?tesla=y,neutral,Gold ... Weakens,wsj,2015,0,1,,,,,,,,,,,,,,,,
28634,3519,1353977,https://www.wsj.com/articles/shell-lowers-2016-capital-spending-plan-by-2-billion-to-33-billion-1450806361?tesla=y,neutral,Shell ... Billion,wsj,2015,0,1,,,,,,,,,,,,,,,,
28635,3520,1354026,https://www.wsj.com/articles/bed-bath-beyond-shares-fall-on-guidance-cut-1450830822?tesla=y,neutral,Bed ... Cut,wsj,2015,0,1,,,,,,,,,,,,,,,,
28636,3521,1354061,https://www.wsj.com/articles/paychex-earnings-rise-on-hr-services-growth-1450794043?tesla=y,neutral,Paychex ... Growth,wsj,2015,0,1,,,,,,,,,,,,,,,,
28637,3522,1354109,https://www.wsj.com/articles/micron-revenue-falls-as-selling-prices-remain-weak-1450820326?tesla=y,neutral,Micron ... Weak,wsj,2015,0,1,,,,,,,,,,,,,,,,
28638,3523,1354113,https://www.wsj.com/articles/global-stocks-rally-mining-metals-shares-lead-gains-1450862425?tesla=y,neutral,U.S. ... Climb,wsj,2015,0,1,,,,,,,,,,,,,,,,
28639,3524,1354134,https://www.wsj.com/articles/u-s-crude-supplies-plunge-gasoline-stocks-rise-1450887181?tesla=y,fear,U.S. ... Rise,wsj,2015,-1,1,,,,,,,,,,,,,,,,
28640,3525,1354212,https://www.wsj.com/articles/big-winners-as-fed-raises-rates-foreign-banks-1450909844?tesla=y,joy,Big ... Banks,wsj,2015,1,1,,,,,,,,,,,,,,,,
28641,3526,1354250,https://www.wsj.com/articles/cal-maine-revenue-profit-jump-as-egg-prices-remain-high-1450907988?tesla=y,joy,Cal-Maine ... High,wsj,2015,1,1,,,,,,,,,,,,,,,,
28642,3527,1354546,https://www.wsj.com/articles/global-stocks-mixed-in-thin-trade-1451296456?tesla=y,neutral,Energy ... Prices,wsj,2015,0,1,,,,,,,,,,,,,,,,
28643,3528,1354554,https://www.wsj.com/articles/easing-hopes-lift-japan-stocks-1451265960?tesla=y,surprise,China ... Month,wsj,2015,0,1,,,,,,,,,,,,,,,,
