,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,url,emotion,headline,source,yr,sentiment,rel,short_title,full_title,time,url_regex,url_time
2117,2117,2117,28739,4422,1466366,https://www.wsj.com/articles/asian-shares-mixed-after-dollar-weakens-1454640391?tesla=y,neutral,Asian ... Report,wsj,2016,0,1,,,[],,
2118,2118,2118,28740,4423,1466375,https://www.wsj.com/articles/global-stocks-little-changed-ahead-of-u-s-labor-data-1454662928?tesla=y,neutral,Tech ... Selloff,wsj,2016,0,1,,,[],,
2119,2119,2119,28741,4424,1466376,https://www.wsj.com/articles/tech-stocks-swoon-as-growth-disappoints-1454719230?tesla=y,sadness,Tech ... Disappoints,wsj,2016,-1,1,,,[],,
2120,2120,2120,28742,4425,1466401,https://www.wsj.com/articles/toyota-raises-outlook-slightly-cost-cuts-boost-quarterly-profit-1454653966?tesla=y,neutral,Toyota ... Off,wsj,2016,0,1,,,[],,
2121,2121,2121,28743,4426,1466402,https://www.wsj.com/articles/tyson-foods-beats-profit-expectations-boosts-outlook-1454678628?tesla=y,neutral,Tyson ... High,wsj,2016,0,1,,,[],,
2122,2122,2122,28744,4427,1466633,https://www.wsj.com/articles/gold-prices-soar-as-dollar-weakens-1454952346?tesla=y,fear,Gold ... Worries,wsj,2016,-1,1,,,[],,
2123,2123,2123,28745,4428,1466669,https://www.wsj.com/articles/u-s-financial-stocks-fall-1454959748?tesla=y,sadness,U.S. ... Fall,wsj,2016,-1,1,,,[],,
2124,2124,2124,28746,4429,1466731,https://www.wsj.com/articles/deutsche-bank-shares-drop-again-as-european-banks-get-pummeled-1454962727?tesla=y,sadness,Deutsche ... Pummeled,wsj,2016,-1,1,,,[],,
2125,2125,2125,28747,4430,1466740,https://www.wsj.com/articles/global-stocks-mostly-steady-as-commodities-prices-rise-1454923578?tesla=y,fear,Global ... Stocks,wsj,2016,-1,1,,,[],,
2126,2126,2126,28748,4431,1466827,https://www.wsj.com/articles/cvs-growth-driven-by-acquisitions-pharmacy-services-1455022545?tesla=y,joy,CVS ... Drugs,wsj,2016,1,1,,,[],,
2127,2127,2127,28749,4432,1466847,https://www.wsj.com/articles/wendys-profit-revenue-tops-expectations-1455018972?tesla=y,neutral,Wendy’s ... Expectations,wsj,2016,0,1,,,[],,
2128,2128,2128,28750,4433,1466860,https://www.wsj.com/articles/hcp-shares-fall-on-unexpected-loss-weak-outlook-1455038775?tesla=y,sadness,HCP ... Outlook,wsj,2016,-1,1,,,[],,
2129,2129,2129,28751,4434,1466911,https://www.wsj.com/articles/viacom-results-miss-expectations-on-weak-film-cable-1455021479?tesla=y,neutral,Viacom ... Leadership,wsj,2016,0,1,,,[],,
2130,2130,2130,28752,4435,1466977,https://www.wsj.com/articles/copper-prices-fall-amid-global-equity-weakness-1455022998?tesla=y,fear,Copper ... Weakness,wsj,2016,-1,1,,,[],,
2131,2131,2131,28753,4436,1467013,https://www.wsj.com/articles/dollar-recovering-as-u-s-european-stock-markets-rally-1455291245?tesla=y,neutral,Dollar ... Rally,wsj,2016,0,1,,,[],,
2132,2132,2132,28754,4437,1467271,https://www.wsj.com/articles/copper-prices-rise-despite-mixed-china-imports-1455539319?tesla=y,neutral,Copper ... Imports,wsj,2016,0,1,,,[],,
2133,2133,2133,28755,4438,1467272,https://www.wsj.com/articles/gold-prices-fall-sharply-as-stock-markets-gain-1455538463?tesla=y,neutral,Gold ... Gain,wsj,2016,0,1,,,[],,
2134,2134,2134,28756,4439,1467412,https://www.wsj.com/articles/hormel-foods-reports-higher-profit-lifts-guidance-1455625049?tesla=y,neutral,Hormel ... Guidance,wsj,2016,0,1,,,[],,
2135,2135,2135,28757,4440,1467483,https://www.wsj.com/articles/apollo-global-management-strikes-6-93-billion-deal-to-buy-adt-1455624084?tesla=y,neutral,Apollo ... ADT,wsj,2016,0,1,,,[],,
2136,2136,2136,28758,4441,1467489,https://www.wsj.com/articles/zoetis-results-top-expectations-cuts-revenue-outlook-1455626732?tesla=y,neutral,Zoetis ... Outlook,wsj,2016,0,1,,,[],,
2137,2137,2137,28759,4442,1467557,https://www.wsj.com/articles/mexico-sells-bonds-for-2-5-billion-1455649404?tesla=y,sadness,Mexico ... Billion,wsj,2016,-1,1,,,[],,
2138,2138,2138,28760,4443,1467580,https://www.wsj.com/articles/global-stocks-extend-rally-as-oil-price-soars-1455614149?tesla=y,neutral,U.S. ... Sectors,wsj,2016,0,1,,,"[{'title': 'Updated Feb. 16, 2016 9:22 pm ET'}]","Feb. 16, 2016",2016-02-16
2139,2139,2139,28761,4444,1467591,https://www.wsj.com/articles/wal-mart-de-mexico-net-profit-falls-sales-rise-1455659228?tesla=y,neutral,Wal-Mart ... Rise,wsj,2016,0,1,,,"[{'title': 'Updated Feb. 16, 2016 5:34 pm ET'}]","Feb. 16, 2016",2016-02-16
2140,2140,2140,28762,4445,1467603,https://www.wsj.com/articles/express-scripts-reports-surprise-sales-dip-soft-profit-outlook-1455661145?tesla=y,surprise,Express ... Outlook,wsj,2016,0,1,,,"[{'title': 'Feb. 16, 2016 5:19 pm ET'}]","Feb. 16, 2016",2016-02-16
2141,2141,2141,28763,4446,1467613,https://www.wsj.com/articles/dr-pepper-snapple-earnings-top-views-but-issues-downbeat-profit-outlook-1455716279?tesla=y,sadness,Dr ... Outlook,wsj,2016,-1,1,,,"[{'title': 'Feb. 17, 2016 8:37 am ET'}]","Feb. 17, 2016",2016-02-17
2142,2142,2142,28764,4447,1467625,https://www.wsj.com/articles/csx-sees-first-quarter-earnings-falling-on-lower-volumes-1455723034?tesla=y,sadness,CSX ... Volumes,wsj,2016,-1,1,,,"[{'title': 'Feb. 17, 2016 10:30 am ET'}]","Feb. 17, 2016",2016-02-17
2143,2143,2143,28765,4448,1467634,https://www.wsj.com/articles/shopify-doubles-its-revenue-gives-strong-outlook-1455714645?tesla=y,neutral,Shopify ... Outlook,wsj,2016,0,1,,,"[{'title': 'Feb. 17, 2016 8:10 am ET'}]","Feb. 17, 2016",2016-02-17
2144,2144,2144,28766,4449,1467693,https://www.wsj.com/articles/nvidia-profit-rose-7-as-revenue-exceeded-guidance-1455749318?tesla=y,joy,Nvidia ... Guidance,wsj,2016,1,1,,,"[{'title': 'Updated Feb. 17, 2016 8:07 pm ET'}]","Feb. 17, 2016",2016-02-17
2145,2145,2145,28767,4450,1467793,https://www.wsj.com/articles/deutsche-borse-boosts-dividend-despite-fourth-quarter-earnings-drop-1455740063?tesla=y,neutral,Deutsche ... Drop,wsj,2016,0,1,,,"[{'title': 'Feb. 17, 2016 3:14 pm ET'}]","Feb. 17, 2016",2016-02-17
2146,2146,2146,28768,4451,1467800,https://www.wsj.com/articles/netapp-launches-cost-cutting-plan-reports-drop-in-earnings-1455748966?tesla=y,surprise,NetApp ... Earnings,wsj,2016,0,1,,,"[{'title': 'Feb. 17, 2016 5:42 pm ET'}]","Feb. 17, 2016",2016-02-17
2147,2147,2147,28769,4452,1467893,https://www.wsj.com/articles/hyatt-revenue-increases-but-profit-falls-1455801657?tesla=y,sadness,Hyatt ... Falls,wsj,2016,-1,1,,,"[{'title': 'Feb. 18, 2016 8:20 am ET'}]","Feb. 18, 2016",2016-02-18
2148,2148,2148,28770,4453,1467903,https://www.wsj.com/articles/centrica-profit-falls-trims-dividend-on-weak-energy-prices-1455782404?tesla=y,neutral,Centrica ... Falls,wsj,2016,0,1,,,"[{'title': 'Updated Feb. 18, 2016 8:08 am ET'}]","Feb. 18, 2016",2016-02-18
2149,2149,2149,28771,4454,1467909,https://www.wsj.com/articles/gold-dims-as-stocks-oil-markets-gain-1455808175?tesla=y,neutral,Gold ... Negative,wsj,2016,0,1,,,"[{'title': 'Updated Feb. 18, 2016 4:17 pm ET'}]","Feb. 18, 2016",2016-02-18
2150,2150,2150,28772,4455,1467925,https://www.wsj.com/articles/air-france-klm-posts-first-annual-net-profit-since-2008-1455776103?tesla=y,neutral,Air ... Soar,wsj,2016,0,1,,,"[{'title': 'Updated Feb. 18, 2016 4:26 pm ET'}]","Feb. 18, 2016",2016-02-18
2151,2151,2151,28773,4456,1467937,https://www.wsj.com/articles/truecars-results-outlook-miss-wall-street-projections-1455833602?tesla=y,sadness,TrueCar’s ... Projections,wsj,2016,-1,1,,,"[{'title': 'Feb. 18, 2016 5:13 pm ET'}]","Feb. 18, 2016",2016-02-18
2152,2152,2152,28774,4457,1468046,https://www.wsj.com/articles/yahoo-executive-blames-focus-on-user-growth-for-revenue-miss-1455839986?tesla=y,sadness,Yahoo ... Miss,wsj,2016,-1,1,,,"[{'title': 'Feb. 18, 2016 6:59 pm ET'}]","Feb. 18, 2016",2016-02-18
2153,2153,2153,28775,4458,1468129,https://www.wsj.com/articles/global-stocks-fall-as-oil-prices-weigh-1455873130?tesla=y,neutral,U.S. ... Year,wsj,2016,0,1,,,"[{'title': 'Updated Feb. 19, 2016 8:51 pm ET'}]","Feb. 19, 2016",2016-02-19
2154,2154,2154,28776,4459,1468264,https://www.wsj.com/articles/when-earnings-fall-short-banks-fudge-losses-1456090424?tesla=y,sadness,When ... Losses,wsj,2016,-1,1,,,"[{'title': 'Feb. 21, 2016 4:33 pm ET'}]","Feb. 21, 2016",2016-02-21
2155,2155,2155,28777,4460,1468382,https://www.wsj.com/articles/dean-foods-profit-rises-on-lower-milk-prices-1456148584?tesla=y,sadness,Dean ... Slumps,wsj,2016,-1,1,,,"[{'title': 'Updated Feb. 22, 2016 1:50 pm ET'}]","Feb. 22, 2016",2016-02-22
2156,2156,2156,28778,4461,1468401,https://www.wsj.com/articles/global-stocks-gain-on-rising-commodities-prices-china-1456131750?tesla=y,neutral,Stocks ... Prices,wsj,2016,0,1,,,"[{'title': 'Updated Feb. 22, 2016 8:26 pm ET'}]","Feb. 22, 2016",2016-02-22
2157,2157,2157,28779,4462,1468463,https://www.wsj.com/articles/anglogold-ashantis-widening-net-loss-beats-forecasts-1456123302?tesla=y,sadness,AngloGold ... Forecasts,wsj,2016,-1,1,,,"[{'title': 'Updated Feb. 22, 2016 10:50 pm ET'}]","Feb. 22, 2016",2016-02-22
2158,2158,2158,28780,4463,1468577,https://www.wsj.com/articles/hungary-leaves-main-rate-unchanged-1456234741?tesla=y,neutral,Hungary ... Unchanged,wsj,2016,0,1,,,"[{'title': 'Updated Feb. 23, 2016 10:37 am ET'}]","Feb. 23, 2016",2016-02-23
2159,2159,2159,28781,4464,1468579,https://www.wsj.com/articles/angies-list-shares-tumble-as-earnings-disappoint-1456241671?tesla=y,sadness,Angie’s ... Disappoint,wsj,2016,-1,1,,,"[{'title': 'Feb. 23, 2016 10:34 am ET'}]","Feb. 23, 2016",2016-02-23
2160,2160,2160,28782,4465,1468586,https://www.wsj.com/articles/cracker-barrel-reports-higher-revenue-raises-earnings-forecast-1456237880?tesla=y,neutral,Cracker ... Forecast,wsj,2016,0,1,,,"[{'title': 'Feb. 23, 2016 9:31 am ET'}]","Feb. 23, 2016",2016-02-23
2161,2161,2161,28783,4466,1468610,https://www.wsj.com/articles/dollar-slightly-stronger-ahead-of-yellens-testimony-1424718762?tesla=y,fear,Euro ... EU,wsj,2016,-1,1,,,"[{'title': 'Updated Feb. 23, 2016 10:56 am ET'}]","Feb. 23, 2016",2016-02-23
2162,2162,2162,28784,4467,1468621,https://www.wsj.com/articles/etsy-posts-strong-growth-in-revenue-users-1456263766?tesla=y,neutral,Etsy ... Users,wsj,2016,0,1,,,"[{'title': 'Updated Feb. 23, 2016 8:11 pm ET'}]","Feb. 23, 2016",2016-02-23
2163,2163,2163,28785,4468,1468680,https://www.wsj.com/articles/net-neutrality-vs-net-reality-1456271862?tesla=y,neutral,Net ... Reality,wsj,2016,0,1,,,"[{'title': 'Feb. 23, 2016 6:57 pm ET'}]","Feb. 23, 2016",2016-02-23
2164,2164,2164,28786,4469,1468687,https://www.wsj.com/articles/google-cloud-lures-amazon-web-services-customer-spotify-1456270951?tesla=y,neutral,Google ... Spotify,wsj,2016,0,1,,,"[{'title': 'Feb. 23, 2016 6:42 pm ET'}]","Feb. 23, 2016",2016-02-23
2165,2165,2165,28787,4470,1468688,https://www.wsj.com/articles/dreamworks-animation-revenue-earnings-leap-1456264828?tesla=y,joy,DreamWorks ... Leap,wsj,2016,1,1,,,"[{'title': 'Updated Feb. 23, 2016 6:27 pm ET'}]","Feb. 23, 2016",2016-02-23
2166,2166,2166,28788,4471,1468707,https://www.wsj.com/articles/global-shares-waver-as-commodity-prices-slip-1456218736?tesla=y,fear,Stocks ... Prices,wsj,2016,-1,1,,,"[{'title': 'Updated Feb. 23, 2016 8:38 pm ET'}]","Feb. 23, 2016",2016-02-23
2167,2167,2167,28789,4472,1468789,https://www.wsj.com/articles/norways-oil-companies-lower-spending-estimates-1456307449?tesla=y,neutral,Norway’s ... Estimates,wsj,2016,0,1,,,"[{'title': 'Feb. 24, 2016 4:50 am ET'}]","Feb. 24, 2016",2016-02-24
2168,2168,2168,28790,4473,1468806,https://www.wsj.com/articles/global-stocks-down-as-commodities-prices-slip-1456304994?tesla=y,neutral,Stocks ... Higher,wsj,2016,0,1,,,"[{'title': 'Updated Feb. 24, 2016 7:12 pm ET'}]","Feb. 24, 2016",2016-02-24
2169,2169,2169,28791,4474,1468868,https://www.wsj.com/articles/rbc-raises-dividend-profit-misses-expectations-1456317483?tesla=y,sadness,RBC ... Prices,wsj,2016,-1,1,,,"[{'title': 'Updated Feb. 24, 2016 3:55 pm ET'}]","Feb. 24, 2016",2016-02-24
2170,2170,2170,28792,4475,1468901,https://www.wsj.com/articles/salesforce-coms-revenue-and-quarterly-outlook-top-expectations-1456351101?tesla=y,neutral,Salesforce.com ... Note,wsj,2016,0,1,,,"[{'title': 'Updated Feb. 24, 2016 6:28 pm ET'}]","Feb. 24, 2016",2016-02-24
2171,2171,2171,28793,4476,1468905,https://www.wsj.com/articles/restoration-hardware-4th-quarter-earnings-miss-guidance-1456353113?tesla=y,sadness,Restoration ... Guidance,wsj,2016,-1,1,,,"[{'title': 'Updated Feb. 24, 2016 6:09 pm ET'}]","Feb. 24, 2016",2016-02-24
2172,2172,2172,28794,4477,1469049,https://www.wsj.com/articles/rebound-in-oil-prices-gives-global-markets-a-lift-1456477306?tesla=y,sadness,U.S. ... Gains,wsj,2016,-1,1,,,"[{'title': 'Updated Feb. 26, 2016 6:20 pm ET'}]","Feb. 26, 2016",2016-02-26
2173,2173,2173,28795,4478,1469079,https://www.wsj.com/articles/nintendo-cuts-earnings-guidance-by-half-1456475222?tesla=y,neutral,Nintendo ... Half,wsj,2016,0,1,,,"[{'title': 'Feb. 26, 2016 3:27 am ET'}]","Feb. 26, 2016",2016-02-26
2174,2174,2174,28796,4479,1469156,https://www.wsj.com/articles/u-s-government-bonds-lower-as-stocks-commodities-gain-1456500093?tesla=y,fear,U.S. ... Re-Emerge,wsj,2016,-1,1,,,"[{'title': 'Updated Feb. 26, 2016 4:17 pm ET'}]","Feb. 26, 2016",2016-02-26
2175,2175,2175,28797,4480,1469195,https://www.wsj.com/articles/high-dividend-stocks-gain-appeal-1456692924?tesla=y,neutral,High-Dividend ... Appeal,wsj,2016,0,1,,,"[{'title': 'Updated Feb. 28, 2016 9:43 pm ET'}]","Feb. 28, 2016",2016-02-28
2176,2176,2176,28798,4481,1469290,https://www.wsj.com/articles/taxes-global-economic-woes-to-take-toll-on-london-property-prices-1456759973?tesla=y,neutral,"Taxes, ... Prices",wsj,2016,0,1,,,"[{'title': 'Feb. 29, 2016 10:32 am ET'}]","Feb. 29, 2016",2016-02-29
2177,2177,2177,28799,4482,1469533,https://www.wsj.com/articles/gam-to-create-shares-to-increase-flexibility-profit-beats-market-forecasts-1456828071?tesla=y,joy,Money ... Forecasts,wsj,2016,1,1,,,"[{'title': 'March 1, 2016 5:27 am ET'}]","March 1, 2016",2016-03-01
2178,2178,2178,28800,4483,1469543,https://www.wsj.com/articles/scotiabank-posts-profit-increase-raises-dividend-1456834036?tesla=y,joy,Scotiabank ... Dividend,wsj,2016,1,1,,,"[{'title': 'March 1, 2016 7:07 am ET'}]","March 1, 2016",2016-03-01
2179,2179,2179,28801,4484,1469641,https://www.wsj.com/articles/canadian-banks-cap-strong-earnings-season-amid-criticism-over-reserves-1456869318?tesla=y,neutral,Reserve ... Banks,wsj,2016,0,1,,,"[{'title': 'Updated March 1, 2016 9:45 pm ET'}]","March 1, 2016",2016-03-01
2180,2180,2180,28802,4485,1469805,https://www.wsj.com/articles/u-s-banks-look-sound-despite-stocks-slide-comptroller-says-1456914606?tesla=y,neutral,U.S. ... Says,wsj,2016,0,1,,,"[{'title': 'Updated March 2, 2016 5:33 am ET'}]","March 2, 2016",2016-03-02
2181,2181,2181,28803,4486,1469834,https://www.wsj.com/articles/flipkart-valuation-cuts-spark-concern-for-indias-billion-dollar-startups-1456920275?tesla=y,fear,Flipkart ... Startups,wsj,2016,-1,1,,,"[{'title': 'March 2, 2016 7:04 am ET'}]","March 2, 2016",2016-03-02
2182,2182,2182,28804,4487,1469903,https://www.wsj.com/articles/global-stocks-edge-mostly-lower-1456996623?tesla=y,neutral,U.S. ... Report,wsj,2016,0,1,,,"[{'title': 'Updated March 3, 2016 6:45 pm ET'}]","March 3, 2016",2016-03-03
2183,2183,2183,28805,4488,1470004,https://www.wsj.com/articles/asian-morning-briefing-u-s-stocks-edge-higher-ahead-of-jobs-report-1457044260?tesla=y,neutral,Asian ... Report,wsj,2016,0,1,,,"[{'title': 'March 3, 2016 5:31 pm ET'}]","March 3, 2016",2016-03-03
2184,2184,2184,28806,4489,1470027,https://www.wsj.com/articles/canadian-natural-profit-drops-89-company-cuts-spending-1457011560?tesla=y,sadness,Canadian ... Spending,wsj,2016,-1,1,,,"[{'title': 'March 3, 2016 8:26 am ET'}]","March 3, 2016",2016-03-03
2185,2185,2185,28807,4490,1470068,https://www.wsj.com/articles/canadian-dollar-recovers-on-higher-oil-prices-and-hopes-for-economy-1457041897?tesla=y,neutral,Canadian ... Economy,wsj,2016,0,1,,,"[{'title': 'March 3, 2016 4:51 pm ET'}]","March 3, 2016",2016-03-03
2186,2186,2186,28808,4491,1470075,https://www.wsj.com/articles/kroger-revenue-misses-expectations-same-store-sales-growth-slows-1457012203?tesla=y,sadness,Kroger ... Slow,wsj,2016,-1,1,,,"[{'title': 'Updated March 3, 2016 3:56 pm ET'}]","March 3, 2016",2016-03-03
2187,2187,2187,28809,4492,1470080,https://www.wsj.com/articles/natural-gas-prices-prolong-slump-on-weak-demand-expectations-1457020277?tesla=y,neutral,Natural ... Expectations,wsj,2016,0,1,,,"[{'title': 'Updated March 3, 2016 3:38 pm ET'}]","March 3, 2016",2016-03-03
2188,2188,2188,28810,4493,1470103,https://www.wsj.com/articles/genel-falls-to-1-billion-loss-after-tony-haywards-oil-firm-cuts-reserves-1456993661?tesla=y,sadness,Genel ... Reserves,wsj,2016,-1,1,,,"[{'title': 'Updated March 3, 2016 4:14 pm ET'}]","March 3, 2016",2016-03-03
2189,2189,2189,28811,4494,1470109,https://www.wsj.com/articles/ambarella-posts-71-profit-drop-gives-downbeat-financial-guidance-1457044945?tesla=y,neutral,Ambarella ... Guidance,wsj,2016,0,1,,,"[{'title': 'March 3, 2016 5:42 pm ET'}]","March 3, 2016",2016-03-03
2190,2190,2190,28812,4495,1470164,https://www.wsj.com/articles/global-stocks-inch-up-ahead-of-u-s-jobs-report-1457080592?tesla=y,sadness,U.S. ... 17000,wsj,2016,-1,1,,,"[{'title': 'Updated March 4, 2016 4:52 pm ET'}]","March 4, 2016",2016-03-04
2191,2191,2191,28813,4496,1470232,https://www.wsj.com/articles/oil-prices-fall-ahead-of-u-s-jobs-report-oil-data-1457087782?tesla=y,neutral,Oil ... Drops,wsj,2016,0,1,,,"[{'title': 'Updated March 4, 2016 6:37 pm ET'}]","March 4, 2016",2016-03-04
2192,2192,2192,28814,4497,1470250,https://www.wsj.com/articles/bp-maintains-executive-wage-freeze-amid-low-oil-prices-1457094066?tesla=y,neutral,BP ... Earnings,wsj,2016,0,1,,,"[{'title': 'Updated March 4, 2016 5:39 pm ET'}]","March 4, 2016",2016-03-04
2193,2193,2193,28815,4498,1470352,https://www.wsj.com/articles/china-economic-planner-says-slowdown-isnt-stunting-global-growth-1457261020?tesla=y,sadness,China ... Growth,wsj,2016,-1,1,,,"[{'title': 'Updated March 6, 2016 7:23 am ET'}]","March 6, 2016",2016-03-06
2194,2194,2194,28816,4499,1470425,https://www.wsj.com/articles/junk-bond-rebound-signals-easing-fear-1457395260?tesla=y,fear,Junk-Bond ... Fear,wsj,2016,-1,1,,,"[{'title': 'March 7, 2016 7:01 pm ET'}]","March 7, 2016",2016-03-07
2195,2195,2195,28817,4500,1470442,https://www.wsj.com/articles/oil-prices-lifted-by-supply-cut-hopes-1457345450?tesla=y,neutral,Oil ... Hopes,wsj,2016,0,1,,,"[{'title': 'Updated March 7, 2016 3:22 pm ET'}]","March 7, 2016",2016-03-07
2196,2196,2196,28818,4501,1470455,https://www.wsj.com/articles/u-s-consumer-credit-increased-10-54-billion-in-january-1457381179?tesla=y,sadness,U.S. ... Turmoil,wsj,2016,-1,1,,,"[{'title': 'Updated March 7, 2016 4:33 pm ET'}]","March 7, 2016",2016-03-07
2197,2197,2197,28819,4502,1470527,https://www.wsj.com/articles/uae-energy-minister-sees-global-crude-markets-correcting-before-year-end-1457342783?tesla=y,neutral,UAE ... Year-End,wsj,2016,0,1,,,"[{'title': 'March 7, 2016 4:26 am ET'}]","March 7, 2016",2016-03-07
2198,2198,2198,28820,4503,1470544,https://www.wsj.com/articles/valeant-expects-to-report-results-update-guidance-next-week-1457357997?tesla=y,neutral,Valeant ... Week,wsj,2016,0,1,,,"[{'title': 'Updated March 7, 2016 1:41 pm ET'}]","March 7, 2016",2016-03-07
2199,2199,2199,28821,4504,1470593,https://www.wsj.com/articles/brazils-caixa-posts-slightly-higher-profit-1457449983?tesla=y,neutral,Brazil’s ... Profit,wsj,2016,0,1,,,"[{'title': 'March 8, 2016 10:13 am ET'}]","March 8, 2016",2016-03-08
2200,2200,2200,28822,4505,1470652,https://www.wsj.com/articles/eurozone-economic-growth-driven-by-investment-1457431300?tesla=y,joy,Eurozone ... Spending,wsj,2016,1,1,,,"[{'title': 'Updated March 8, 2016 7:48 am ET'}]","March 8, 2016",2016-03-08
2201,2201,2201,28823,4506,1470691,https://www.wsj.com/articles/oil-prices-fall-after-recent-gains-1457437680?tesla=y,neutral,Oil ... Gains,wsj,2016,0,1,,,"[{'title': 'Updated March 8, 2016 4:58 pm ET'}]","March 8, 2016",2016-03-08
2202,2202,2202,28824,4507,1470741,https://www.wsj.com/articles/canadas-oil-dependent-alberta-province-sees-higher-deficits-1457483637?tesla=y,neutral,Canada’s ... Deficits,wsj,2016,0,1,,,"[{'title': 'March 8, 2016 7:33 pm ET'}]","March 8, 2016",2016-03-08
2203,2203,2203,28825,4508,1470800,https://www.wsj.com/articles/oil-prices-rise-ahead-of-key-u-s-supply-data-1457518642?tesla=y,neutral,Oil ... Demand,wsj,2016,0,1,,,"[{'title': 'Updated March 9, 2016 3:21 pm ET'}]","March 9, 2016",2016-03-09
2204,2204,2204,28826,4509,1470827,https://www.wsj.com/articles/global-stocks-steady-as-investors-await-fresh-cues-from-ecb-1457512428?tesla=y,neutral,U.S. ... Rally,wsj,2016,0,1,,,"[{'title': 'Updated March 9, 2016 4:08 pm ET'}]","March 9, 2016",2016-03-09
2205,2205,2205,28827,4510,1470854,https://www.wsj.com/articles/gold-prices-ease-ahead-of-ecb-meeting-1457539129?tesla=y,fear,Gold ... Meeting,wsj,2016,-1,1,,,"[{'title': 'Updated March 9, 2016 3:46 pm ET'}]","March 9, 2016",2016-03-09
2206,2206,2206,28828,4511,1470870,https://www.wsj.com/articles/investors-eye-corporate-bonds-ahead-of-ecb-1457532553?tesla=y,neutral,Investors ... ECB,wsj,2016,0,1,,,"[{'title': 'March 9, 2016 9:09 am ET'}]","March 9, 2016",2016-03-09
2207,2207,2207,28829,4512,1471164,https://www.wsj.com/articles/party-city-posts-same-store-sales-growth-but-offers-cautious-guidance-1457617759?tesla=y,neutral,Party ... Guidance,wsj,2016,0,1,,,"[{'title': 'March 10, 2016 8:50 am ET'}]","March 10, 2016",2016-03-10
2208,2208,2208,28830,4513,1471168,https://www.wsj.com/articles/stocks-extend-gains-euro-slides-after-ecb-cuts-rates-1457616809?tesla=y,neutral,Stocks ... Measures,wsj,2016,0,1,,,"[{'title': 'Updated March 10, 2016 7:33 pm ET'}]","March 10, 2016",2016-03-10
2209,2209,2209,28831,4514,1471176,https://www.wsj.com/articles/pressure-from-ecb-stimulus-mixed-among-non-euro-countries-1457628821?tesla=y,neutral,Pressure ... Countries,wsj,2016,0,1,,,"[{'title': 'March 10, 2016 11:53 am ET'}]","March 10, 2016",2016-03-10
2210,2210,2210,28832,4515,1471215,https://www.wsj.com/articles/euro-weakens-european-stocks-rise-on-ecb-stimulus-measures-1457616212?tesla=y,neutral,Investors ... Moves,wsj,2016,0,1,,,"[{'title': 'Updated March 10, 2016 2:02 pm ET'}]","March 10, 2016",2016-03-10
2211,2211,2211,28833,4516,1471258,https://www.wsj.com/articles/global-stocks-rebound-1457687038?tesla=y,neutral,U.S. ... Week,wsj,2016,0,1,,,"[{'title': 'Updated March 11, 2016 4:42 pm ET'}]","March 11, 2016",2016-03-11
2212,2212,2212,28834,4517,1471391,https://www.wsj.com/articles/european-credit-market-rally-continues-after-ecb-move-1457695863?tesla=y,neutral,European ... Move,wsj,2016,0,1,,,"[{'title': 'Updated March 11, 2016 2:00 pm ET'}]","March 11, 2016",2016-03-11
2213,2213,2213,28835,4518,1471538,https://www.wsj.com/articles/natural-gas-prices-waver-as-demand-outlook-shifts-1457967835?tesla=y,neutral,Natural ... Down,wsj,2016,0,1,,,"[{'title': 'Updated March 14, 2016 3:38 pm ET'}]","March 14, 2016",2016-03-14
2214,2214,2214,28836,4519,1471553,https://www.wsj.com/articles/dollar-general-profit-rises-on-higher-sales-1457615346?tesla=y,neutral,Dollar ... Sales,wsj,2016,0,1,,,"[{'title': 'Updated March 14, 2016 12:11 pm ET'}]","March 14, 2016",2016-03-14
2215,2215,2215,28837,4520,1471636,https://www.wsj.com/articles/jamba-loss-widened-slightly-revenue-misses-expectations-1457990013?tesla=y,sadness,Jamba ... Expectations,wsj,2016,-1,1,,,"[{'title': 'March 14, 2016 5:13 pm ET'}]","March 14, 2016",2016-03-14
2216,2216,2216,28838,4521,1471646,https://www.wsj.com/articles/dollar-rises-ahead-of-fed-meeting-1457965827?tesla=y,fear,Dollar ... Meeting,wsj,2016,-1,1,,,"[{'title': 'Updated March 14, 2016 4:41 pm ET'}]","March 14, 2016",2016-03-14
2217,2217,2217,28839,4522,1471683,https://www.wsj.com/articles/stocks-rise-as-commodity-rebound-central-bank-stimulus-boost-confidence-1457944736?tesla=y,neutral,U.S. ... Year,wsj,2016,0,1,,,"[{'title': 'Updated March 14, 2016 6:00 pm ET'}]","March 14, 2016",2016-03-14
2218,2218,2218,28840,4523,1471783,https://www.wsj.com/articles/valeant-cuts-guidance-warns-of-possible-default-shares-cut-in-half-1458090709?tesla=y,sadness,Valeant ... Half,wsj,2016,-1,1,,,"[{'title': 'March 15, 2016 9:14 pm ET'}]","March 15, 2016",2016-03-15
2219,2219,2219,28841,4524,1471788,https://www.wsj.com/articles/global-stocks-fall-on-commodities-decline-ahead-of-fed-meeting-1458031563?tesla=y,fear,U.S. ... Statement,wsj,2016,-1,1,,,"[{'title': 'Updated March 15, 2016 6:54 pm ET'}]","March 15, 2016",2016-03-15
